Agency_ID,Agency_Name,Laboratory_Name,Laboratory_ID,Facility_RD_Asset,Address,ZIP_Code,City,State,Country,Description,Type,Link,POC_Email,POC_Phone
,DOE,Los Alamos National Laboratory,,National High Magnetic Field Laboratory (NHMFL),"Bikini Atoll Rd., SM 32",87547,Los Alamos,NM,US,"The Pulsed Field Program is located in Northern New Mexico at Los Alamos National Laboratory. The user program is designed to provide researchers with a balance of the highest research magnetic fields and robust scientific diagnostics. The connection with the DC field facility is strong and complementary in expertise. The facility's purpose is not to achieve the highest magnetic fields possible, but to create the very best research environment and to provide users with assistance from some of the world's leading experts in science conducted in pulsed magnets. All of the user support scientists are active researchers and collaborate with multiple users per year.",User Facility,http://nhmfl.lanl.gov,feynmancenter@lanl.gov,(505) 665-9090
,DOE,Los Alamos National Laboratory;Sandia National Laboratories,,Center for Integrated Nanotechnologies (CINT),"Bikini Atoll Rd., SM 37",87552,Los Alamos,NM,US,"The CINT focuses on exploring the path from scientific discovery to the integration of nanostructures into the micro- and macro-worlds. This path involves experimental and theoretical exploration of behavior, understanding new performance regimes and concepts, testing designs, and integrating nanoscale materials and structures. CINT focus areas are nanophotonics and nanoelectronics, complex functional nanomaterials, nanomechanics, and the nanoscale/bio/microscale interfaces. CINT is jointly administered by Los Alamos National Laboratory (LANL) and Sandia National Laboratories. This Center makes use of a wide range of specialized facilities including the Los Alamos Neutron Science Center and the National High Magnetic Field Laboratory at LANL.",User Facility,http://CINT.LANL.GOV,feynmancenter@lanl.gov,(505) 665-9090
,DOE,MIT-DOE Tokamak,,Alcator C-Mod Tokamak,77 Massachusetts Avenue,2139,Cambridge,MA,US,"Alcator C-Mod at the MIT-DOE Tokamak is operated as a DOE national user facility. Alcator C-Mod is a unique, compact tokamak facility that uses intense magnetic fields to confine high-temperature, high-density plasmas in a small volume. One of its unique features are the metal (molybdenum) walls to accommodate high power densities. Alcator C-Mod has made significant contributions to the world fusion program in the areas of plasma heating, stability, and confinement of high field tokamaks, which are important integrating issues related to ignition of burning of fusion plasma. DOE's Office of Science, Fusion Energy Sciences program, is a significant contributor to the operation of this facility.",User Facility,http://www.psfc.mit.edu/research/alcator/,info@psfc.mit.edu,
,DOE,National Energy Technology Laboratory,,Alloy Fabrication Laboratory,1450 Queen Ave SW,97321,Albany,OR,US,"At NETL's Alloy Fabrication Facility in Albany, OR, researchers conduct DOE research projects to produce new alloys suited to a variety of applications, from gas turbines to medical stents. Once ingots have been shaped into plates, sheets, rods, or other forms at the lab, researchers can better characterize their properties and assess how they can be used in real-world settings. Most work done in the lab involves exposing alloys to intense heat. The lab's equipment includes a 500-ton hydraulic press and a hot rolling mill. The alloys produced in the lab are highly resilient and facilitate new energy technologies.",Shared R&D Facility; R&D Agreements for Facility Access,http://www.youtube.com/watch?v=1ZShREmVGi0&list=PLQvqDqn4cuX84pI6MP0PQ8BkJeTbAdOuV,jessica.sosenko@netl.doe.gov,(412) 386-7417
,DOE,National Energy Technology Laboratory,,Engineered Natural Systems Laboratory,626 Cochrans Mill Rd,15236,Pittsburgh,PA,US,"With its pressure vessels that simulate the pressures and temperatures found deep underground, NETL's Engineered Natural Systems Laboratory in Pittsburgh, PA, gives researchers a way to explore how subsurface formations would fare as carbon storage sites. The lab's equipment makes it possible for researchers to accurately characterize geologic formations and predict how carbon dioxide will behave following underground injection. This knowledge helps scientist determine the rate at which carbon dioxide can be injected into a formation, how much the formation can hold, and how long it can keep it contained. The lab supports DOE's core competency in science-based prediction for engineered natural systems. Not only does the lab provide information relevant to carbon storage, but it also aids researchers who are advancing the sciences of shale gas and ultra-deep offshore oil production.",Shared R&D Facility; R&D Agreements for Facility Access,http://www.youtube.com/watch?v=_ZQLyqVTvYQ&list=PLQvqDqn4cuX84pI6MP0PQ8BkJeTbAdOuV&index=12,jessica.sosenko@netl.doe.gov,(412) 386-7417
,DOE,National Energy Technology Laboratory,,Fuels Processing Laboratory, 3610 Collins Ferry Rd,26507,Morgantown,WV,US,"NETL's Fuels Processing Laboratory in Morgantown, WV, provides researchers with the equipment they need to thoroughly explore the catalytic issues associated with fossil fuel applications. There, scientists can synthesize catalysts, determine their characteristics and stability, learn how they can be poisoned or fouled, and other information about their performance under various application conditions of temperature and pressure. The lab houses a Fischer&ndash;Tropsch reactor (which is useful in turning solid fuels, such as coal, into gases) and two catalyst characterization units (which give researchers insight into the structure and chemistry of catalytic materials). The lab also includes two reforming test rigs and four bench-scale reactor systems. All of this equipment, and the analytical tools that accompany it, support innovations in how fossil energy sources are used, such as gasifying coal and biomass, removing sulfur from fuels, and turning natural gas into other valuable chemicals.",Shared R&D Facility; R&D Agreements for Facility Access,http://www.youtube.com/watch?v=cZ0-bZmNuHE&list=PLQvqDqn4cuX84pI6MP0PQ8BkJeTbAdOuV,jessica.sosenko@netl.doe.gov,(412) 386-7417
,DOE,National Energy Technology Laboratory,,High Bay Reaction Chemistry & Engineering Laboratory,626 Cochrans Mill Rd,15236,Pittsburgh,PA,US,"Researchers at NETL's High Bay Reaction Chemistry and Engineering Laboratory in Pittsburgh, PA, study gasification, a method for converting coal, natural gas, biomass, and other energy sources into their gaseous chemical building blocks--carbon monoxide, and hydrogen. Subjecting energy sources to the gasification process makes it easier to capture the carbon dioxide they emit. Researchers at the lab assess the durability of materials used in gasification, which must withstand the hot, contaminated environment associated with the process. Researchers also use the lab's reactors to investigate how the gasification process changes when biomass is mixed with coal before gasification. They also develop membranes that separate the components of mixed-gas streams and use the lab's equipment to test their resilience and performance over time in the face of high temperatures and contaminants. The research conducted at the lab advances novel ways to keep greenhouse gases out of the atmosphere.",Shared R&D Facility; R&D Agreements for Facility Access,http://www.youtube.com/watch?v=WSGCu4vjN-k&list=PLQvqDqn4cuX84pI6MP0PQ8BkJeTbAdOuV&index=13,jessica.sosenko@netl.doe.gov,(412) 386-7417
,DOE,National Energy Technology Laboratory,,High Pressure Combustion Research Facility,3610 Collins Ferry Rd,26507,Morgantown,WV,US,"At NETL's High-Pressure Combustion Research Facility in Morgantown, WV, researchers can investigate new high-pressure, high-temperature hydrogen turbine combustion concepts, using the either of the two facility's test rigs. One test rig simulates gas turbine conditions with acoustic feedback to help researchers better understand combustion variability. The second is an optical combustor that can achieve high flow rates, high pressures, and high temperatures (up to 700 degrees Kelvin)&#8212;conditions that are optimal for analyzing high-pressure combustion and validating CFD models. Scientists conduct research at the facility to make turbines more efficient, keep them in service longer, and address the role various fuels play in combustion and emissions issues. The facility also enables scientists to develop new sensors, turbine thermal-management methods, and control capabilities to conserve fossil fuels and comply with future emissions standards.",Shared R&D Facility; R&D Agreements for Facility Access,http://www.youtube.com/watch?v=fBRw9-6mllA,jessica.sosenko@netl.doe.gov,(412) 386-7417
,DOE,National Energy Technology Laboratory,,Hybrid-Performance Laboratory,3610 Collins Ferry Rd,26507,Morgantown,WV,US,"NETL's Hybrid Performance Laboratory in Morgantown, WV, focuses on hybrid systems that pair fuel cells with gas turbines. Combining fuel cells and turbines in unified systems can generate power more fuel-efficiently and with less environmental impact than either fuel cells or turbines alone. However, hybrid systems are more complex than their conventional counterparts, and they present a different set of operational issues. The lab couples simulations and physical hardware so that researchers can investigate a fully integrated system. Researchers use the lab to study the behavior of hybrid systems and observe the effects of new control strategies, at times without actually having to implement new technologies via the use of component dynamic models. The Hybrid Performance Laboratory helps researchers gain insight into the use of hybrid systems to conserve resources and make fossil fuels more environmentally friendly.",Shared R&D Facility; R&D Agreements for Facility Access,http://www.youtube.com/watch?v=KBv_AiFqWHw&list=PLQvqDqn4cuX84pI6MP0PQ8BkJeTbAdOuV&index=9,jessica.sosenko@netl.doe.gov,(412) 386-7417
,DOE,National Renewable Energy Laboratory,NREL,Advanced Research Turbines,15013 Denver W Pkwy,80401,Golden,CO,US,"At our wind testing facilities, we have turbines available to test new control schemes and equipment for reducing loads on wind turbine components.",Shared R&D Facility,http://www.nrel.gov/wind/facilities_research.html,dana.christensen@nrel.gov,(303) 275-3008
,DOE,National Renewable Energy Laboratory,NREL,Distributed Energy Resources Test Facility,15013 Denver W Pkwy,80401,Golden,CO,US,"NREL's Distributed Energy Resources Test Facility (DERTF) is a working laboratory for interconnection and systems integration testing. This state-of-the-art facility includes generation, storage, and interconnection technologies as well as electric power system equipment capable of simulating a real-world electric system.",Shared R&D Facility,http://www.nrel.gov/electricity/dertf.html,dana.christensen@nrel.gov,(303) 275-3008
,DOE,National Renewable Energy Laboratory,NREL,Energy Systems Integration Facility,15013 Denver W Pkwy,80401,Golden,CO,US,"This facility enables NREL's scientists, engineers, and industry partners to research and test complex devices and concepts for energy systems. ESIF is a megawatt-scale test facility to help NREL speed the commercialization and deployment of renewable energy and energy efficiency technologies for the U.S. electric power system.",User Facility,http://www.nrel.gov/esi/esif.html,dana.christensen@nrel.gov,(303) 275-3008
,DOE,National Renewable Energy Laboratory,NREL,Peregrine High Performance Computer,15013 Denver W Pkwy,80401,Golden,CO,US,"In this facility, researchers explore new and more efficient methods of using resources such as unwanted waste to create useful fuels, electricity, and chemicals. This includes photovoltaics, biomass, hydrogen, and buildings research.",Shared R&D Facility,http://hpc.nrel.gov,dana.christensen@nrel.gov,(303) 275-3008
,DOE,National Renewable Energy Laboratory,NREL,High-Flux Solar Furnace,15013 Denver W Pkwy,80401,Golden,CO,US,"The power generated by this furnace can be used to expose, test, and evaluate many components used in concentrating solar power systems. The heat generated at the facility can also be used for the thermal and thermochemical decomposition of water to produce hydrogen.",Shared R&D Facility,http://www.nrel.gov/csp/lab_capabilities.html#hfsf,dana.christensen@nrel.gov,(303) 275-3008
,DOE,National Renewable Energy Laboratory,NREL,Integrated Biorefinery Research Facility,15013 Denver W Pkwy,80401,Golden,CO,US,"This facility houses process development trains for converting biomass to ethanol, the Steam Gun Pretreatment Laboratory, a fermentation mini-pilot unit, and compositional process monitoring equipment.",Shared R&D Facility,http://www.nrel.gov/biomass/integrated_biorefinery_research_facility.html,dana.christensen@nrel.gov,(303) 275-3008
,DOE,National Renewable Energy Laboratory,NREL,Outdoor Test Facility,15013 Denver W Pkwy,80401,Golden,CO,US,"Researchers use this facility to study and evaluate advanced or emerging photovoltaic technologies under simulated, accelerated indoor and outdoor, and prevailing outdoor conditions.",Shared R&D Facility,http://www.nrel.gov/pv/facilities_otf.html,dana.christensen@nrel.gov,(303) 275-3008
,DOE,National Renewable Energy Laboratory,NREL,Science and Technology Facility,15013 Denver W Pkwy,80401,Golden,CO,US,"Scientists at this facility research and test silicon solar cells, thin films, and nanostructures in laboratory space that is both functional and flexible.",Shared R&D Facility,http://www.nrel.gov/pv/facilities_stf.html,dana.christensen@nrel.gov,(303) 275-3008
,DOE,National Renewable Energy Laboratory,NREL,Solar Energy Research Facility,15013 Denver W Pkwy,80401,Golden,CO,US,Research in photovoltaics and basic energy sciences is conducted primarily at this facility.,Shared R&D Facility,http://www.nrel.gov/pv/facilities_serf.html,dana.christensen@nrel.gov,(303) 275-3008
,DOE,National Renewable Energy Laboratory,NREL,Thermochemical Process Development Unit,15013 Denver W Pkwy,80401,Golden,CO,US,This facility is used to demonstrate and evaluate the thermochemical conversion of biomass to produce syngas or pyrolysis oil that can be further converted to fuels and chemicals. It has a 0.5-ton/day feedstock capacity.,Shared R&D Facility,http://www.nrel.gov/biomass/thermochemical_users_facility.html,dana.christensen@nrel.gov,(303) 275-3008
,DOE,National Renewable Energy Laboratory,NREL,Thermochemical Users Facility,15013 Denver W Pkwy,80401,Golden,CO,US,"The state-of-the-art Thermochemical Users Facility (TCUF) consists of several complementary unit operations that can be configured to accommodate the testing and development of various reactors, filters, catalysts, and other unit operations. The TCUF offers clients the capability to test new processes and feedstocks in a timely and cost-effective manner and to quickly and safely obtain extensive performance data on their processes or equipment.",Shared R&D Facility,http://www.nrel.gov/biomass/thermochemical_users_facility.html,dana.christensen@nrel.gov,(303) 275-3008
,DOE,National Renewable Energy Laboratory,NREL,Wind Dynamometer Test Facilities,15013 Denver W Pkwy,80401,Golden,CO,US,"Our 7,500-square-foot dynamometer facility offers wind industry engineers a unique opportunity to conduct lifetime endurance tests on a wide range of wind turbine drivetrains and gearboxes at various speeds.",Shared R&D Facility,http://www.nrel.gov/wind/facilities_dynamometer.html,dana.christensen@nrel.gov,(303) 275-3008
,DOE,National Renewable Energy Laboratory,NREL,Wind Research High Bay,15013 Denver W Pkwy,80401,Golden,CO,US,The high bay houses a 225-kilowatt dynamometer for testing small wind turbine components and subsystems.,Shared R&D Facility,http://www.nrel.gov/wind/facilities_high_bay.html,dana.christensen@nrel.gov,(303) 275-3008
,DOE,National Renewable Energy Laboratory,NREL,Wind Structural Testing Laboratory,15013 Denver W Pkwy,80401,Golden,CO,US,"This facility provides office space for industry researchers, experimental laboratories, computer facilities for analytical work, and space for assembling components and turbines for atmospheric testing.",Shared R&D Facility,http://www.nrel.gov/wind/facilities_stl.html,dana.christensen@nrel.gov,(303) 275-3008
,DOE,Oak Ridge National Laboratory,,Buildings Technology Research and Integration Center (BTRIC),1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"ORNL's BTRIC is devoted to the development and performance characterization of technologies that maximize the energy efficiency and environmental sustainability of residential and commercial buildings in a cost-effective manner. BTRIC's mission is to deliver scientific discoveries and technical breakthroughs that will accelerate the development and deployment of solutions in building energy efficiency, and in doing so create economic opportunity for the nation. Over 30,000 square feet of lab facilities house a wealth of experimental apparatus, computational tools, and expertise on building envelopes; equipment, appliances, and their cycles and working fluids for heating, cooling, humidity control, water heating, and supermarket refrigeration; and system and whole-building performance measurement and analysis. BTRIC's state-of-the-art facilities support CRADA and other collaborations that bring cost-effective technologies and practices to market by connecting ORNL's multi-disciplinary science and technology expertise with industry's business discipline, market knowledge, and product development expertise. This approach has generated nine R&D 100 Awards and a long list of successful products in the market saving energy in real buildings.",Shared R&D Facility,http://web.ornl.gov/sci/buildings/ ,Hughespj1@ornl.gov,(865) 574-9337
,DOE,Oak Ridge National Laboratory,,Carbon Fiber Technology Facility (CFTF),1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"Functionally within the MDF, ORNL operates DOE's unique Carbon Fiber Technology Facility (CFTF)&#8212;a 42,000 ft2 innovative technology facility and works with leading companies to overcome commercialization and manufacturing barriers and realize the strength and energy saving benefits of these new materials. The CFTF, with its 390-ft. long processing line, is capable of custom unit operation configuration and has a capacity of up to 25 tons per year, allowing industry to validate conversion of their carbon fiber precursors at semi-production scale. CFTF produces market development quantities for compositing. As an integral part of DOE's only MDF, the CFTF serves as a hub for public&ndash;private partnerships in the emerging national network for innovations in manufacturing. ",Shared R&D Facility,http://www.ornl.gov/user-facilities/cftf,manufacturing@ornl.gov ,(865) 241-4218
,DOE,Oak Ridge National Laboratory,,Climate Change Science Institute (CCSI) Field Research Sites,1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"ORNL's CCSI is a multidisciplinary research center established to advance knowledge of the Earth system, describe the consequences of climate change, and evaluate and inform policy response to climate change. CCSI includes three Field Research Sites. 1) SPRUCE, with a field site in northern Minnesota, is an experiment to assess the response of northern peatland ecosystems to increases in temperature and exposures to elevated atmospheric CO2 concentrations. SPRUCE science questions are focused on terrestrial ecosystem carbon cycles and the mechanisms that underlie their responses to climatic change. 2) Next-Generation Ecosystem Experiments in the Arctic (NGEE Arctic), with a field site in Barrow, Alaska, advances understanding of how complex systems will respond to a changing climate and how underlying processes can be represented in climate models. 3) At Walker Branch Watershed on the DOE Oak Ridge Reservation, long-term ecological, hydrological, and biogeochemical research has been conducted since the late 1960s on this well-characterized 100-ha area. Opportunities are provided for independently funded researchers to address their own science questions at these three field sites. ",Shared R&D Facility,"http://mnspruce.ornl.gov
http://ngee-arctic.ornl.gov
http://walkerbranch.ornl.gov/",fellowsjd@ornl.gov,(865) 574-5767
,DOE,Oak Ridge National Laboratory,,Center for Nanophase Materials Sciences (CNMS),1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"The CNMS at Oak Ridge National Laboratory is a research center and user facility that integrates nanoscale science research with neutron science, synthesis science, and theory/modeling/simulation. CNMS provides expertise and facilities to enable nanomaterials synthesis and functional assembly, advanced imaging and nanoscale characterization, nanomaterials theory, and a state-of-the-art cleanroom for nanofabrication. The facility houses approximately 60 research staff scientists and over 50 additional students and postdoctoral fellows. The CNMS's major scientific thrusts are in functional polymer and hybrid architectures, electronic and ion functionality on the nanoscale, and collective phenomena in nanophases. A major focus of the CNMS, which is collocated with the Spallation Neutron Source complex, is to exploit ORNL's unique capabilities in neutron scattering.",User Facility,http://cnms.ornl.gov/,hayneste@ornl.gov,(865) 576-2858
,DOE,Oak Ridge National Laboratory,,Center for Structural Molecular Biology (CSMB),1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"[Part of the High Flux Isotope Reactor user facility.] ORNL's CSMB is dedicated to developing instrumentation and methods for determining the 3-dimensional structures of proteins, nucleic acids (DNA/RNA) and their higher order complexes. The tools of the CSMB help understand how these macromolecular systems are formed and how they interact with other systems in living cells. Unique capabilities include: Bio-SANS, a Small-Angle Neutron Scattering (SANS) facility for biological samples at the High-Flux Isotope Reactor (HFIR),
Isotope Labeling Laboratories for cloning, gene expression, purification and characterization of labeled biological macromolecules, and Computational Techniques for the study of macromolecular complexes by SANS. Combined with selective Deuterium-labeling, it is possible to develop detailed structural models that enable the understanding of function. The focus of the CSMB is to bridge the information gap between cellular function and the molecular mechanisms that drive it.",Shared R&D Facility,http://www.csmb.ornl.gov/,langanpa@ornl.gov,(865) 576-0666
,DOE,Oak Ridge National Laboratory,,High Flux Isotope Reactor (HFIR),1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"The HFIR at Oak Ridge National Laboratory is a light-water cooled and moderated reactor that is the United States' highest flux reactor-based neutron source. HFIR operates at 85 megawatts to provide state-of-the-art facilities for neutron scattering, materials irradiation, and neutron activation analysis and is the world's leading source of elements heavier than plutonium for research, medicine, and industrial applications. The neutron scattering instruments installed on the four horizontal beam tubes are used in fundamental studies of the properties of a very wide range of materials of interest to solid-state physicists, chemists, biologists, polymer scientists, metallurgists, and colloid scientists. Recently, a number of improvements at HFIR have increased its capabilities and include the installation of larger beam tubes and shutters, a high-performance liquid hydrogen cold source, and neutron scattering instrumentation. The installation of the cold source provides beams of cold neutrons for scattering research that are as bright as any in the world.",User Facility,http://neutrons.ornl.gov/facilities/HFIR/,edwardslm@ornl.gov,(865) 574-2966
,DOE,Oak Ridge National Laboratory,,High Temperature Materials Laboratory (HTML),1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"ORNL's HTML provides access to world-class expertise and instrumentation to characterize the microstructure and composition of materials and their physical and mechanical properties. Research emphases are on characterization of materials for highway transportation technologies including lightweight and high-strength materials, automotive and heavy-vehicle propulsion materials, thermoelectric and energy storage materials, and catalysts. ",Shared R&D Facility,http://web.ornl.gov/sci/physical_sciences_directorate/mst/,laracurzioe@ornl.gov,(865) 574-1749
,DOE,Oak Ridge National Laboratory,,Manufacturing Demonstration Facility (MDF),1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"The U.S. Department of Energy Manufacturing Demonstration Facility (MDF) at Oak Ridge National Laboratory (ORNL) provides a collaborative, shared infrastructure to help U.S. industry adopt energy efficient, flexible manufacturing technologies to lower production cost, increase manufacturing energy efficiency, and create new products and opportunities for high-paying jobs. The MDF is the first such capability established by the DOE Advanced Manufacturing Office to provide industry with affordable and convenient access to facilities, tools and expertise to facilitate rapid deployment of advanced manufacturing processes and materials.

Access to ORNL's expertise and world leading capabilities in material synthesis, characterization, and process technology is available through the MDF Technical Collaborations Program which is designed to assist manufacturing industries to implement new manufacturing concepts and methods. The scope of MDF Technical Collaborations is focused on additive manufacturing and carbon fiber and composites, but also includes other advanced manufacturing concepts consistent with ORNL strengths.",Shared R&D Facility,http://web.ornl.gov/sci/manufacturing/,manufacturing@ornl.gov ,(865) 241-4218
,DOE,Oak Ridge National Laboratory,,National Transporation Research Center (NTRC),1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"The National Transportation Research Center (NTRC) was created to support industry and government agencies in the development of advanced vehicle technologies to reduce petroleum use and lower greenhouse gas emissions, performance of vehicle-infrastructure systems analysis to improve system efficiency and reduce congestion, and assist in technology deployment. In combustion and fuel-effects research, facilities include seven double-ended engine dynamometers ranging from 25 to 600 horsepower, multiple full-pass engine control systems; vehicle chassis dynamometer; analytical chemistry and catalysis laboratories; and novel diagnostic instrumentation developed at NTRC for specialized needs such as dynamic in situ chemical speciation in catalysts and engines. Unique in the DOE Lab system is the Vehicle Systems Laboratory, a full powertrain research cell large enough for Class 8 truck systems, including capabilities to emulate and research hybrid powertrains in many configurations. Power electronics and electric motor capabilities include power semiconductor device testing and characterization, power module and inverter packaging, converter and inverter topology development, control and simulation, semiconductor-based device fabrication facilities, and wide bandgap material and medium- and high-voltage device evaluation and characterization. Electric drive components are benchmarked for industry in this facility. The Battery Manufacturing Facility offers the ability to integrate any component into a complete battery and analyze how well it works and how it can be improved. The Facility has 65 m2 (700 ft2) dry space with less than 0.5% relative humidity and can produce pouch cells of up to 66 &times; 99 &times; 12 mm and 7 ampere-hours, large enough to make market decisions yet small enough to affordably demonstrate the impact of innovative technologies. The Fuel Cell Laboratory at NTRC is aimed at supporting the development of fuel cell technology by analyzing fuel cell behavior under typical operating conditions.",Shared R&D Facility,www.ntrc.gov,gravesrl@ornl.gov,(865) 946-1226
,DOE,Oak Ridge National Laboratory,,Oak Ridge Leadership Computing Facility (OLCF),1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"The OLCF was established in 2004 and was charged with developing an unclassified computing resource 100 times more powerful than the systems of the day. Today the OLCF is home to Titan, a Cray XK7 computer system capable of 27 thousand trillion calculations per second&#8212;or 27 petaflops&#8212;the OLCF combines world-class staff with cutting-edge facilities and support systems. Titan, with 18,688 16-core AMD Opteron processors (Central Processing Units - CPUs) and NVIDIA accelerators (Graphical Processing Units - GPUs), 710 terabytes of memory, a 32-petabyte file system, and input/output bandwidth of one terabyte per second. is the United States' fastest and most powerful supercomputer dedicated to open scientific research. The center serves elite computational scientists from all areas of the research community through user programs such as the Innovative and Novel Computational Impact on Theory and Experiment (INCITE) program and the Department of Energy's ASCR Leadership Computing Challenge (ALCC) program, delivering state-of-the-art computing, data, visualization, and analytics resources to solve the world's most challenging science problems. In 2013, nearly two billion processor hours on Titan were awarded to projects from universities, private industry, and government research laboratories, representing a wide array of scientific and engineering research, from climate science to critical materials discovery and to nuclear physics. The OLCF also provides a number of computing clusters for data analysis, a state-of-the-art data visualization laboratory, a data archive capable of storing dozens of petabytes of data, and most importantly, the experts to help the users make the most of these resources.",User Facility,http://www.olcf.ornl.gov/,ashley@ornl.gov,(865) 574-1841
,DOE,Oak Ridge National Laboratory,,Oak Ridge National Environmental Research Park (NERP),1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"The Oak Ridge National Environmental Research Park is a DOE research facility that provides approximately 20,000 acres of undeveloped area as a huge ""outdoor laboratory"" for research and education, especially in the environmental sciences. Lying in the heart of the eastern deciduous forest ecoregion, the Research Park contains wetlands, prairies, streams, reservoirs, and other uncommon habitats in addition to upland mixed forests. Scientists working on the Research Park enjoy its many unique advantages, including a large information base and close proximity to educational institutions. They also have access to many on-site resources, such as the services of environmental scientists and the field and laboratory facilities at ORNL. The Park was designated an international biosphere reserve in 1989 as one of the six units of the Southern Appalachian Biosphere Reserve. It is also a Tennessee Wildlife Management Area and a core site for the National Ecological Observatory Network (NEON).",Shared R&D Facility, http://www.esd.ornl.gov/facilities/nerp/,giffennr1@ornl.gov,(865) 241-9421
,DOE,Oak Ridge National Laboratory,,Safeguards Laboratory,1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"The ORNL Safeguards Laboratory is equipped with a comprehensive set of field-deployable instrumentation for safeguards system development and personnel training. Mock-ups using industrial equipment and reference nuclear materials simulate real-world conditions for training, testing, and evaluations. The lab's openness and availability to the private sector enable development of new technologies that combat the proliferation of weapons of mass destruction.",Shared R&D Facility,http://www.ornl.gov/science-discovery/nuclear-science/facilities-and-capabilities/sl,pickettca@ornl.gov,(865) 574-0891
,DOE,Oak Ridge National Laboratory,,Shared Research Equipment Program (ShaRE),1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"The SHaRE User Facility at Oak Ridge National Laboratory makes available state-of-the-art electron beam microcharacterization facilities for collaboration with researchers from universities, industry and other government laboratories. Most SHaRE projects seek correlations at the microscopic or atomic scale between structure and properties in a wide range of metallic, ceramic, and other structural materials. A diversity of research projects has been conducted, such as the characterization of magnetic materials, catalysts, semiconductor device materials, high Tc superconductors, and surface-modified polymers. Analytical services (service microscopy) which can be purchased from commercial laboratories are not possible through SHaRE. The Oak Ridge Institute for Science and Education manages the SHaRE program.",User Facility,http://www.ornl.gov/sci/share/, morekl1@ornl.gov,(865) 574-7788
,DOE,Oak Ridge National Laboratory,,Spallation Neutron Source (SNS),1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"The SNS at Oak Ridge National Laboratory is a next-generation spallation neutron source for neutron scattering that is currently the most powerful neutron source in the world. The SNS consists of a proton accelerator system that delivers short (microsecond) proton pulses to a target/moderator system where neutrons are produced by a process called spallation. The neutrons are delivered to specially designed, state-of-the-art instruments where they are used for a wide variety of investigations on the properties of materials in fields such as physics, chemistry, materials science, and biology. The SNS allows for measurements of greater sensitivity, higher speed, higher resolution, and in more complex sample environments than have been possible at other neutron facilities. The facility can accommodate 24 instruments. The SNS was designed to be upgraded to 3 MW of power and to accommodate a second target station and additional instruments in the future.",User Facility,http://neutrons.ornl.gov/facilities/SNS/,edwardslm@ornl.gov,(865) 574-2966
,DOE,Oak Ridge National Laboratory,,Transuranic Processing Facility (7920),1 Bethel Valley Rd,37830,Oak Ridge,TN,US,"The Transuranic Processing Facility (7920) , along with the Thorium-U Recycle Facility (7930). comprise the Radiochemical Engineering Developmen Complex. 7920 is designed to contain and provide shielding for all types of high-level radioactive materials, including gamma, beta, alpha, and neutron emitters. The equipment in the hot cell cubicles can be operated and maintained entirely by remote handling methods. The equipment is modular and can be replaced, upgraded, or reconfigured remotely. 7920 is the production, storage, and distribution center for the DOE heavy element research program, which separates and purifies elements from plutonium through fermium. 7920 has nine heavily shielded hot cells that contain equipment for high-radiation-level radiochemical processing equipment, analytical chemistry operations, and target fabrication activities, with a 50-ton bridge crane to service the cells and handle heavy equipment and casks. There are also eight laboratories, including two shielded caves, that are used for final product purification and packaging, process control analyses, and process development work. The facility also contains a solvent extraction test facility in cell 5 and cubicle 5 containing equipment designed to perform irradiated reactor fuel reprocessing tests. There is also a transfer and decontamination facility to serve as the interface between the cell bank and shipping carriers. It also serves as the terminus for the pneumatic transfer between the Transuranic Processing Facility and Thorium-Uranium Recycle Facility for transfer of californium packages.The facility utilizes vessel off-gas and cell off-gas systems vented through a common stack shared by Transuranic Processing Facility, Thorium-Uranium Recycle Facility, and HFIR.",Shared R&D Facility,http://www.ornl.gov/science-discovery/nuclear-science/facilities-and-capabilities/redc,parkscv@ornl.gov,(865) 574-5280
